author,updated_at,like_count,text,video_id,public,tokens,word_count
@larissagomes6789,2020-07-09T14:04:23Z,1,"Eu nunca achei uma base da cor da minha pele, sempre é uma que deixa meu rosto mais claro ou mais escuro (não sei ao certo se posso falar assim, mas se ofendi alguém, já vou logo pedindo desculpa). Eu creio que as fotos lá mostrando as cores e o nome da base seja mais do tipo ""essa base Aline serve para pessoa com esse tom de pele,mas a base não vai ser exatamente nesse tom de pele"", pq lembremos, o Photoshop consegue brincar com as cores de um jeito incrível. 
Eu vou comprar a minha base pela internet mesmo, não tenho como sair de casa, mas pelo visto terei que comprar duas pra fazer misturinha , aí ai meu bolso não aguenta",c3Ns-AgD-Vg,True,"['nunca', 'achei', 'base', 'cor', 'pele', 'sempre', 'deixa', 'rosto', 'claro', 'escuro', 'sei', 'certo', 'posso', 'falar', 'assim', 'ofendi', 'algum', 'j', 'vou', 'logo', 'pedindo', 'desculpa', 'creio', 'fatos', 'l', 'mostrando', 'cores', 'nome', 'base', 'tipo', 'base', 'ali', 'serve', 'pessoa', 'tom', 'pelejas', 'base', 'vai', 'exatamente', 'nesse', 'tom', 'pele', 'pa', 'lembremos', 'photoshop', 'consegue', 'brincar', 'cores', 'jeito', 'incrivel', 'vou', 'comprar', 'base', 'interno', 'sair', 'casa', 'visto', 'comprar', 'duas', 'pra', 'fazer', 'cinturinha', 'ai', 'bolso', 'agüenta']",65
@leonorrodrigues67,2020-07-09T13:31:50Z,1,"Óh senhora, isto é assim, comecei a ver o vídeo, tudo normal, AINDA NAO O VI TODO, mas no minuto 7:30, isso não é bem assim. A Boca Rosa fez esses tons de pele, não estou a dizer se são como na imagem do Instagram ou não, estou a dizer que sim ela os fez, porque se alguém vai fazer base tem de obviamente de fazer para pessoas pretas. MASSSS, as lojas não têm porque é uma questão de: não se compra, então deixa de ser fabricada, porque não se vai estar a gastar dinheiro em um produto que não rende e que não dá lucro (ou seja, não trás o dinheiro de volta para o bolso). Isto acontece em todo o lado, se as pessoas não compram, as marcas deixam de fabricar e de gastar dinheiro em algo que à partida, ou não é comprado ou porque o feedback das pessoas não foi bom em relação ao produto.",c3Ns-AgD-Vg,True,"['h', 'senhora', 'assim', 'comecei', 'ver', 'tudo', 'normal', 'ainda', 'vi', 'todo', 'minuto', 'bem', 'assim', 'boca', 'rosa', 'fez', 'tons', 'pele', 'dizer', 'so', 'imagem', 'instaram', 'dizer', 'sim', 'fez', 'porque', 'algum', 'vai', 'fazer', 'base', 'sobriamente', 'fazer', 'pessoas', 'pretas', 'massas', 'lojas', 'porque', 'questão', 'compra', 'ento', 'deixa', 'fabricada', 'porque', 'vai', 'gastar', 'dinheiro', 'produto', 'rende', 'd', 'lucro', 'tres', 'dinheiro', 'volta', 'bolso', 'acontece', 'todo', 'lado', 'pessoas', 'compram', 'marcas', 'deixam', 'fabricar', 'gastar', 'dinheiro', 'algo', 'partida', 'comprado', 'porque', 'feedback', 'pessoas', 'bom', 'relho', 'produto']",73
@abbylololol1671,2020-07-09T13:20:04Z,854,"DICA DE OURO

Quando a base estiver mt clara, pega um batom vermelho e derrete a ponta com um isqueiro (sim) até pingar um gota, coloca na base e mexe que o tom acerta na hora e n fica acizentado, parece estranho mas eu já fiz e funciona",c3Ns-AgD-Vg,True,"['fica', 'ouro', 'base', 'clara', 'pega', 'bato', 'vermelho', 'derrete', 'ponta', 'isqueiro', 'sim', 'at', 'pingar', 'gota', 'coloca', 'base', 'mexe', 'tom', 'acerta', 'hora', 'n', 'fica', 'acidentado', 'parece', 'estranho', 'j', 'fiz', 'funciona']",28
@brunadias6279,2020-07-09T12:40:08Z,0,Queria ter facilidade pra achar base pra minha pele parda eu pego bege  escuro nao da  certo. Pego claro tanbem nao :(,c3Ns-AgD-Vg,True,"['queria', 'ter', 'facilidade', 'pra', 'achar', 'base', 'pra', 'pele', 'parda', 'pego', 'sege', 'escuro', 'certo', 'pego', 'claro', 'tambem']",16
@sarahloren9615,2020-07-09T12:12:21Z,3,Só quem e negra ou morena curti,c3Ns-AgD-Vg,True,"['s', 'negra', 'morena', 'curti']",4
@amandinhamalukinha3681,2020-07-09T11:34:50Z,0,"Oiee meus amores eu tbm tenho eu canal, se puder se inscrever lá pra mim ajudar, essa semana postarei coisas legais que vc vai amar, então se inscreva e ativa o sininho de notificações..  bjss",c3Ns-AgD-Vg,True,"['noite', 'amores', 'tom', 'canal', 'puder', 'inscrever', 'l', 'pra', 'mim', 'ajudar', 'semana', 'portarei', 'coisas', 'legais', 'vá', 'vai', 'amar', 'ento', 'inscrevo', 'ativa', 'ninho', 'notificava', 'bons']",23
@northonkkjj7479,2020-07-09T11:33:48Z,0,Sabonete,c3Ns-AgD-Vg,True,['sabonete'],1
@tiajosysilva7282,2020-07-09T11:18:55Z,13,"Ela disse que é resistente a água, então vamos testar Rsrsrsrs",c3Ns-AgD-Vg,True,"['disse', 'resistente', 'rua', 'ento', 'vamos', 'testar', 'rsrsrsrs']",7
@sheilafabiana9777,2020-07-09T10:57:12Z,0,fala muitooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,c3Ns-AgD-Vg,True,"['fala', 'muitooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo']",2
@cremetoeoficial,2020-07-09T09:40:37Z,0,Aeeeee ! ❤,c3Ns-AgD-Vg,True,['aeeeee'],1
@thaynasouza5827,2020-07-09T08:19:33Z,1,Mais pelo oque eu vi a boca Rosa fez 3 tons de cada,c3Ns-AgD-Vg,True,"['oque', 'vi', 'boca', 'rosa', 'fez', 'tons', 'cada']",7
@thaynasouza5827,2020-07-09T08:18:35Z,1,Eu achei que ficou bom no tom de pele dela,c3Ns-AgD-Vg,True,"['achei', 'ficou', 'bom', 'tom', 'pele']",5
@vanusateles2465,2020-07-09T06:47:30Z,0,"Camilla,cria a sua marca só para pele negra♥🌟 imploroooo",c3Ns-AgD-Vg,True,"['camillacria', 'marca', 's', 'pele', 'negra', 'imploroooo']",6
@HenriquePrimeiro1,2020-07-09T06:14:42Z,0,Nossa beleza não necessita de base! ✌🏾,c3Ns-AgD-Vg,True,"['beleza', 'necessita', 'base']",3
@leticiacosta5095,2020-07-09T06:01:36Z,0,"Certíssima, maravilhosaaa",c3Ns-AgD-Vg,True,"['certíssima', 'maravilhosas']",2
@musicaalternativa3835,2020-07-09T05:48:20Z,0,Só falou verdades,c3Ns-AgD-Vg,True,"['s', 'falou', 'verdades']",3
@user-kt7er4od8u,2020-07-09T05:36:00Z,1,"gente eu sou branca e nn uso base pq reaelmente nn sei passar, mas quando vc mostrou a cor da base real comparada com a da foto até eu fiquei puta",c3Ns-AgD-Vg,True,"['gente', 'branca', 'uso', 'base', 'pa', 'realmente', 'sei', 'passar', 'vá', 'mostrou', 'cor', 'base', 'real', 'comparada', 'fato', 'at', 'fiquei', 'puxa']",18
@estherayumi6914,2020-07-09T05:34:22Z,0,"Manooo ganhou mais uma inscrita!!! Cara tu é linda demais, parabéns! E muito sincera também amei demais! ❤",c3Ns-AgD-Vg,True,"['mandou', 'ganhou', 'inscrita', 'cara', 'linda', 'demais', 'parabéns', 'sincera', 'tambem', 'amei', 'demais']",11
@MariaEduarda-ub7qf,2020-07-09T05:25:28Z,0,"Qualquer coisa vcs acham que é preconceito,credo!!!",c3Ns-AgD-Vg,True,"['qualquer', 'coisa', 'acham', 'preconceitocredo']",4
@fernandamiranda650,2020-07-09T05:12:35Z,0,"Acredito que seja quase todos os tons puxados  pro cinza, pq comprei o Adriana e eu fiquei acinzentada. Com a água ficou manchada de branco.",c3Ns-AgD-Vg,True,"['acredito', 'quase', 'todos', 'tons', 'puxados', 'pro', 'cinza', 'pa', 'comprei', 'arriada', 'fiquei', 'acinzentada', 'rua', 'ficou', 'manchada', 'branco']",16
@MariaElisaRodrigues,2020-07-09T04:03:38Z,0,Ô mulher sincera!! 👏🏾👏🏾😂 mas ficou bonita na sua pele,c3Ns-AgD-Vg,True,"['mulher', 'sincera', 'ficou', 'bonita', 'pele']",5
@Euviciei,2020-07-09T03:48:14Z,0,"A base diz que é resistente a água não impermeável kkkkkkkkkk
+ 1 inscrita adorei o vídeo!",c3Ns-AgD-Vg,True,"['base', 'diz', 'resistente', 'rua', 'impermevel', 'kkkkkkkkkk', 'inscrita', 'adorei']",8
@bianca68559,2020-07-09T03:28:12Z,0,"Eu tive prejuízo comprando essa base, porque no site minha cor era 6 beleza comprei 4 quando vi nem era a mesma cor que ela postou no instagram. Então fiquei só usando da bruna tavares mesmo.",c3Ns-AgD-Vg,True,"['prejuízo', 'comprando', 'base', 'porque', 'vite', 'cor', 'beleza', 'comprei', 'vi', 'mesma', 'cor', 'postou', 'instaram', 'ento', 'fiquei', 's', 'usando', 'bruxa', 'talares']",19
@rebeka4235,2020-07-09T03:17:42Z,7,"Sla tem várias linhas que conseguem fazer pele negra , Mas realmente as influências da moda ou maquiagem não ligam pois é como se ela não testasem direito fica uma merda, Afinal  apenas Rihanna e Kylie são boas com make o resto  desconheço (minha opinião)",c3Ns-AgD-Vg,True,"['sala', 'frias', 'linhas', 'conseguem', 'fazer', 'pele', 'negra', 'realmente', 'influências', 'moda', 'maquinem', 'ligam', 'pois', 'tentassem', 'direito', 'fica', 'merda', 'afinal', 'apenas', 'rihanna', 'kulis', 'so', 'boas', 'make', 'resto', 'desconheço', 'opinião']",27
@luisacunhadacosta1897,2020-07-09T02:17:28Z,0,Bom para usar de corretivo se ficou um pouco mais clara!,c3Ns-AgD-Vg,True,"['bom', 'usar', 'corretivo', 'ficou', 'pouco', 'clara']",6
,2020-07-09T02:08:56Z,0,Claro que a base é diferente,c3Ns-AgD-Vg,True,"['claro', 'base', 'diferente']",3
,2020-07-09T02:08:27Z,1,Que medinho desse brinco machucar o seu pescoço. Mas sei que deu tudo certo afinal já postou aqui. 😄👍🏼🤝,c3Ns-AgD-Vg,True,"['medonho', 'desse', 'brinco', 'machucar', 'pescoço', 'sei', 'deu', 'tudo', 'certo', 'afinal', 'j', 'postou', 'aqui']",13
@filipeviana2678,2020-07-09T02:06:45Z,0,Porque o YT foi recomendar esses video agr,c3Ns-AgD-Vg,True,"['porque', 'y', 'recomendar', 'vidro', 'ar']",5
@kawdourado9892,2020-07-09T02:04:31Z,0,Mulher que cabelo é esse ?,c3Ns-AgD-Vg,True,"['mulher', 'cabelo']",2
@mhu2995,2020-07-09T02:03:00Z,0,Peles negras nem precisa de base,c3Ns-AgD-Vg,True,"['peles', 'negras', 'precisa', 'base']",4
@thai4276,2020-07-09T01:53:29Z,0,"𝔸𝕞𝕠, 𝕞𝕒𝕣𝕒𝕧𝕚𝕝𝕙𝕠𝕤𝕒💛💛💛",c3Ns-AgD-Vg,True,[],0
@dicasdaday9457,2020-07-09T01:50:43Z,1,Ela tá certa....muito sincera e real os comentários dela....infelizmente a propaganda é maior que a a realidade.,c3Ns-AgD-Vg,True,"['t', 'certamuito', 'sincera', 'real', 'comentários', 'delainfelizmente', 'propaganda', 'maior', 'realidade']",9
@guilhermealcantara766,2020-07-09T01:48:11Z,0,Amei seu canal 😻❤️,c3Ns-AgD-Vg,True,"['amei', 'canal']",2
@elianapereira6595,2020-07-09T01:47:25Z,2,"Meu Deus se a Camila lançase ,uma marca de maquiagens eu ia comprar sem medo perfeitaaa. ADMIRO muito, minha inspiração 😍😍🥰",c3Ns-AgD-Vg,True,"['deus', 'camisa', 'lançarse', 'marca', 'maquiagens', 'ia', 'comprar', 'medo', 'perfeita', 'admiro', 'inspira']",11
@foxy-gacha2362,2020-07-09T01:44:48Z,1,Experimenta a base Nubia.Afri da marca Da Minha Cor ;-),c3Ns-AgD-Vg,True,"['experimenta', 'base', 'nubiaafri', 'marca', 'cor']",5
@malumad_1,2020-07-09T01:43:20Z,1,Até Bianca mistura duas cores da base pra chegar no tom de pele dela 🤷🏻‍♀️ fizesse o mesmo fofa,c3Ns-AgD-Vg,True,"['at', 'branca', 'mistura', 'duas', 'cores', 'base', 'pra', 'chegar', 'tom', 'pele', 'fizesse', 'fofa']",12
@julianaedeldo1796,2020-07-09T01:22:20Z,1,"E Camilla pelo amor né, que imperfeições tem pra cobrir? Se Deus for uma mulher negra, essa mulher tem que ser idêntica à você ❤️",c3Ns-AgD-Vg,True,"['camisa', 'amor', 'n', 'imperfeiçes', 'pra', 'cobrir', 'deus', 'mulher', 'negra', 'mulher', 'idêntica']",11
@julianaedeldo1796,2020-07-09T01:19:20Z,3,"Primeiro gostaria de dizer que você é UMA DEUSA, te achei muito linda ❤️❤️ e também gostei muito do vídeo falando à respeito de maquiagem pra pele negra, eu como maquiadora compro o máximo de tons que eu acho pra todos os tipos de pele, agora assistindo à esse vídeo me ajuda mais ainda, não só esse vídeo, mas todos os seus também❤️",c3Ns-AgD-Vg,True,"['primeiro', 'gostaria', 'dizer', 'deusa', 'achei', 'linda', 'tambem', 'gostei', 'falando', 'respeito', 'maquinem', 'pra', 'pele', 'negra', 'maquiadora', 'compro', 'mimo', 'tons', 'acho', 'pra', 'todos', 'tipos', 'pele', 'agora', 'assistindo', 'ajuda', 'ainda', 's', 'todos', 'tambem']",30
@awchooooO,2020-07-09T01:11:20Z,0,❤❤orgulho de você,c3Ns-AgD-Vg,True,['orgulho'],1
@robsonfilipem,2020-07-09T00:39:51Z,0,https://youtu.be/5nQDpdnSPaQ,c3Ns-AgD-Vg,True,['httpsyoutubenqdpdnspaq'],1
@lucaldas847,2020-07-09T00:38:05Z,0,Você é tudo entenda! 💗💗💗💗💗💗💗💗,c3Ns-AgD-Vg,True,"['tudo', 'entenda']",2
@barbarasantos6553,2020-07-09T00:30:22Z,0,"Como assim ""cinza""? Alguém me explica!",c3Ns-AgD-Vg,True,"['assim', 'cinza', 'algum', 'explica']",4
@mahfeflores2055,2020-07-09T00:25:16Z,0,"Aqui em Duque de Caxias tem muiiiitooooo as bases da boca rosa para pele negra, eu procurei meu tom e nem tem. Vem pra cá que você acha",c3Ns-AgD-Vg,True,"['aqui', 'duque', 'coxias', 'muiiiitooooo', 'bases', 'boca', 'rosa', 'pele', 'negra', 'procurei', 'tom', 'vem', 'pra', 'c', 'acha']",15
@pamelamayraborges1623,2020-07-09T00:21:39Z,0,Não sou negra mas adoro essas resenhas 😘,c3Ns-AgD-Vg,True,"['negra', 'adoro', 'resenha']",3
@amandaabreu9430,2020-07-09T00:04:51Z,0,Camilla você é Linda.,c3Ns-AgD-Vg,True,"['camisa', 'linda']",2
@rosevenus3898,2020-07-09T00:01:33Z,0,"Madureira coragi, acho q nem no mercadao deve ter",c3Ns-AgD-Vg,True,"['madeira', 'coagi', 'acho', 'q', 'mercado', 'deve', 'ter']",7
@Beatriz-ns1fj,2020-07-08T23:45:44Z,0,"como eu sei se minha pele é quente ou fria, gente? eu comprei uma base da fit me e eu fico rosa",c3Ns-AgD-Vg,True,"['sei', 'pele', 'quente', 'fria', 'gente', 'comprei', 'base', 'fio', 'fico', 'rosa']",10
@Jheniff3r,2020-07-08T23:38:29Z,0,Eu só consegui prestar atenção nesse cabelo lindooooo dela 💕,c3Ns-AgD-Vg,True,"['s', 'consegui', 'prestar', 'aten', 'nesse', 'cabelo', 'lindooooo']",7
@jardelesandes5483,2020-07-08T23:22:00Z,0,Também me decepcionei 😓😓😭,c3Ns-AgD-Vg,True,"['tambem', 'decepcionei']",2
@izanabrisa6961,2020-07-08T22:30:49Z,0,"mano, n e porque deu errado em vc, que vai dar errado em outras pessoas também",c3Ns-AgD-Vg,True,"['mano', 'n', 'porque', 'deu', 'errado', 'vá', 'vai', 'dar', 'errado', 'outras', 'pessoas', 'tambem']",12
@brunakayllane,2020-07-08T22:20:54Z,0,Minha pele e morena,c3Ns-AgD-Vg,True,"['pele', 'morena']",2
@giusbala2348,2020-07-08T22:11:22Z,7,"eu sou de pele branca, nenhuma dessas é meu tom.. sou beem branca
acho péssimo maquiagens pra pele negra e pra pele beem branca, pra bem branca não cobre nada e nunca é meu tom ou entao é amarelado, pra negra não tem o tom tbm, uma merda sério",c3Ns-AgD-Vg,True,"['pele', 'branca', 'nenhuma', 'dessas', 'tom', 'bem', 'branca', 'acho', 'péssimo', 'maquiagens', 'pra', 'pele', 'negra', 'pra', 'pele', 'bem', 'branca', 'pra', 'bem', 'branca', 'cobre', 'nada', 'nunca', 'tom', 'então', 'amarelado', 'pra', 'negra', 'tom', 'tom', 'merda', 'seio']",32
@ramilypires8610,2020-07-08T22:01:46Z,0,Perfeitaaaaa! Amei o vídeo ❤,c3Ns-AgD-Vg,True,"['perfeitaaaaa', 'amei']",2
@MariaEduarda-el5qx,2020-07-08T21:11:47Z,0,Gente se eu não consigo achar base no meu tom quem dirá as meninas de pele negra! A minha é a Maria e não acho nem por oração e a Aline pra minha avó  nunca nem vi kkkkk,c3Ns-AgD-Vg,True,"['gente', 'consigo', 'achar', 'base', 'tom', 'dir', 'meninas', 'pele', 'negra', 'maria', 'acho', 'ora', 'ali', 'pra', 'nunca', 'vi', 'kkkkk']",17
@thayssamf,2020-07-08T21:10:57Z,2,"Já testou a base da NEGRA ROSA?  É maravilhosa, uso em clientes e adoro! Trás resenha você vai amar, as cores são ótimas! ❣️",c3Ns-AgD-Vg,True,"['j', 'base', 'negra', 'rosa', 'maravilhosa', 'uso', 'clientes', 'adoro', 'tres', 'resenha', 'vai', 'amar', 'cores', 'so', 'tinas']",15
@julianamalte2794,2020-07-08T21:00:22Z,0,Sua voz lembra a da Iza !!,c3Ns-AgD-Vg,True,"['voz', 'lembra', 'ia']",3
@estelasilva5214,2020-07-08T20:50:15Z,0,"Ai que besteira, eu nunca encontro o tom da minha pele dai vou lá fzr misturas. Custa fzr isso? Só que preferem criticar o trabalho dos outros euem",c3Ns-AgD-Vg,True,"['ai', 'festeira', 'nunca', 'encontro', 'tom', 'pele', 'dai', 'vou', 'l', 'fôr', 'mistura', 'custa', 'fôr', 's', 'preferem', 'criticar', 'trabalho', 'outros']",18
@thaynabueno6315,2020-07-08T20:46:59Z,0,"Não passado fui na perfumaria pq eu queria muito essa base por ser nem sequinha, as maquiadores da loja testou todas as cores em mim, e nenhuma deu no meu tom quando secava não ficava da minha cor 💔",c3Ns-AgD-Vg,True,"['passado', 'perfumaria', 'pa', 'queria', 'base', 'sequinho', 'maquiadores', 'loja', 'todas', 'cores', 'mim', 'nenhuma', 'deu', 'tom', 'secava', 'ficava', 'cor']",17
@bwe352,2020-07-08T20:46:05Z,0,Cabelo lindo demais,c3Ns-AgD-Vg,True,"['cabelo', 'lindo', 'demais']",3
@lonelymaid2286,2020-07-08T20:44:24Z,0,vey vc grita mt pqp,c3Ns-AgD-Vg,True,"['vez', 'vá', 'grita', 'pp']",4
@rafaeladiniz451,2020-07-08T20:33:41Z,0,"Caraca! Caí aqui de paraquedas 🪂 Gente do céu, que cabelo é esse meu povo?? #BELÍSSIMO!!!!   0 defeitos!",c3Ns-AgD-Vg,True,"['casaca', 'ca', 'aqui', 'paraquedas', 'gente', 'cu', 'cabelo', 'povo', 'belíssimo', 'defeitos']",10
@user-lo8un5yy7r,2020-07-08T20:14:58Z,0,Ela é muito linda com ou sem maquiagem😄,c3Ns-AgD-Vg,True,"['linda', 'maquinem']",2
@nataliasimonetti4205,2020-07-08T19:28:06Z,0,Dá pra você usar essa base como iluminador na sua pele,c3Ns-AgD-Vg,True,"['d', 'pra', 'usar', 'base', 'iluminador', 'pele']",6
@pessoaaleatoria3292,2020-07-08T18:37:53Z,1,"Meu amor eu ñ te conheço mas que estresse é esse amada? Vai tomar um chá de camomila, passear um pouco arejar a mente",c3Ns-AgD-Vg,True,"['amor', 'conheço', 'amada', 'vai', 'tomar', 'chá', 'camomila', 'passear', 'pouco', 'arejar', 'mente']",11
@rick787,2020-07-08T18:20:46Z,10,"Pois então...isso é tão ridículo, como uma pessoa vai criar uma marca de base,maquiagens e etc vai ter só alguns tons de pele ,daí isso já é palhaçada né faça meu favor daí pessoas lindas como a Camilla gastam o dinheiro a toa, triste o negócio... não uso maquiagem mas isso é bem estranho.",c3Ns-AgD-Vg,True,"['pois', 'entorso', 'to', 'ridiculo', 'pessoa', 'vai', 'criar', 'marca', 'basemaquiagens', 'etc', 'vai', 'ter', 's', 'alguns', 'tons', 'pele', 'j', 'palhada', 'n', 'faça', 'favor', 'pessoas', 'lindas', 'camisa', 'gastam', 'dinheiro', 'toa', 'triste', 'negócio', 'uso', 'maquinem', 'bem', 'estranho']",33
@thallytabiliu7019,2020-07-08T18:01:16Z,0,Pela foto que tem no vídeo a gente pensa que a base é péssima viu,c3Ns-AgD-Vg,True,"['fato', 'gente', 'pensa', 'base', 'péssima', 'viu']",6
@mariamarques8547,2020-07-08T17:59:56Z,0,É como se não tiver negra no mundo né porque tá parecendo,c3Ns-AgD-Vg,True,"['negra', 'mundo', 'n', 'porque', 't', 'parecendo']",6
@MariaLuiza-fm8ck,2020-07-08T17:51:23Z,0,vai direto pros 05:10,c3Ns-AgD-Vg,True,"['vai', 'direto', 'pros']",3
@ericavieira4791,2020-07-08T17:09:25Z,1,Às vezes também pode ser um erro de fabrica,c3Ns-AgD-Vg,True,"['s', 'vezes', 'tambem', 'pode', 'erro', 'fabrica']",6
@miniefirmo9118,2020-07-08T17:07:33Z,3,"Acho que a culpa é das lojas, não das blogueiras. Mas sigo uma blogueira de make negra e a da mari Maria da super a cor dela.",c3Ns-AgD-Vg,True,"['acho', 'culpa', 'lojas', 'fogueiras', 'sigo', 'nogueira', 'make', 'negra', 'mari', 'maria', 'super', 'cor']",12
@nathaliamonteiro6916,2020-07-08T16:58:23Z,0,"Você é foda! Adoro seu insta! Torço pelo seu sucesso e para que você lance sua própria linha de maquiagem! ❤️✨ Eu comprei uma base no tom errado pra mim, era muito clara aí eu misturo com um pouquinho de bronze, eu só compro base vegana não sei se a boca rosa lançou alguma vegana.",c3Ns-AgD-Vg,True,"['roda', 'adoro', 'insta', 'toro', 'sucesso', 'lance', 'propria', 'linha', 'maquinem', 'comprei', 'base', 'tom', 'errado', 'pra', 'mim', 'clara', 'mistura', 'pouquinho', 'bronze', 's', 'compro', 'base', 'regata', 'sei', 'boca', 'rosa', 'lançou', 'alguma', 'regata']",29
@alice_henker,2020-07-08T16:17:53Z,0,Se ela reclama de todas as bases qual ela usa?,c3Ns-AgD-Vg,True,"['reclama', 'todas', 'bases', 'usa']",4
@djulianarocha6931,2020-07-08T16:10:50Z,0,"Cara cheguei de paraquedas aqui, guria tô encantada com a tua beleza e esse teu jeito😍😍😍😍😍.

Sucesso pra ti🥰😍🥰😍",c3Ns-AgD-Vg,True,"['cara', 'cheguei', 'paraquedas', 'aqui', 'guia', 't', 'encantada', 'beleza', 'jeito', 'sucesso', 'pra', 'ti']",12
@dianarodrigues8875,2020-07-08T15:51:21Z,0,pele morena?????????????,c3Ns-AgD-Vg,True,"['pele', 'morena']",2
@SimoneSilva-ui9kl,2020-07-08T15:50:50Z,1,Tem sim a Aline minha prima comprou na Riachuelo,c3Ns-AgD-Vg,True,"['sim', 'ali', 'prima', 'comprou', 'riachuelo']",5
@danielasantos6901,2020-07-08T15:00:47Z,0,Gostei de vc linda!!! Sincera e perfeita! Inscrita na horaaa,c3Ns-AgD-Vg,True,"['gostei', 'vá', 'linda', 'sincera', 'perfeita', 'inscrita', 'horas']",7
@pamelaalessandra9201,2020-07-08T13:49:26Z,9,"Sou extremamente branca de cabelo escuro, comprei o tom número 1 da boca rosa e ficou escura pra mim, meio rosada kkk, então pra nós branquelas também não tem tom😢, mas em ti achei que ficou bonita a base",c3Ns-AgD-Vg,True,"['extremamente', 'branca', 'cabelo', 'escuro', 'comprei', 'tom', 'numero', 'boca', 'rosa', 'ficou', 'escura', 'pra', 'mim', 'meio', 'rosada', 'k', 'ento', 'pra', 'franquezas', 'tambem', 'tom', 'ti', 'achei', 'ficou', 'bonita', 'base']",26
@yasminmarques4187,2020-07-08T13:43:41Z,0,meu Deus que PERFEITA,c3Ns-AgD-Vg,True,"['deus', 'perfeita']",2
@saraborges2558,2020-07-08T11:24:07Z,0,Que cabelo show. Amei. Tomara que o meu fique assim também,c3Ns-AgD-Vg,True,"['cabelo', 'how', 'amei', 'tomara', 'fique', 'assim', 'tambem']",7
@Aline-hz9vh,2020-07-08T11:04:22Z,1,Vc tem ódio de pessoas brancas? Fiquei assustada com seus vídeos.. não te conheço mas me assustei com o que vi.. super concordo com a luta ..mas não precisa ter ódio de brancos.. só dos babacas..mas nem todos são babacas.. fica o conselho ♥️,c3Ns-AgD-Vg,True,"['vá', 'pessoas', 'brancas', 'fiquei', 'assustada', 'vamos', 'conheço', 'assustei', 'vi', 'super', 'concordo', 'luta', 'precisa', 'ter', 'brancos', 's', 'babacasmas', 'todos', 'so', 'barcas', 'fica', 'conselho']",22
